date/time,latitude,longitude,speed,trip,distance,boat
11:41:49 AM,31.403333,-114.524443,12.8,0,214.4,GPS_20120105_134729
11:41:59 AM,31.40242,-114.525188,12.21,0,212.5,GPS_20120105_134729
11:42:09 AM,31.401503,-114.525907,12.12,0,214.9,GPS_20120105_134729
11:42:19 AM,31.400552,-114.526655,12.95,0,216,GPS_20120105_134729
11:42:29 AM,31.399647,-114.527475,12.37,0,217.3,GPS_20120105_134729
11:42:39 AM,31.3989,-114.528093,5.64,0,208.7,GPS_20120105_134729
11:42:49 AM,31.398697,-114.528213,1.72,0,212.4,GPS_20120105_134729
11:42:59 AM,31.398582,-114.528248,1.45,0,187.3,GPS_20120105_134729
11:43:09 AM,31.398487,-114.528278,0.91,0,227.2,GPS_20120105_134729
11:43:19 AM,31.398398,-114.52832,1.24,0,191.9,GPS_20120105_134729
11:43:29 AM,31.398328,-114.528345,0.6,0,210.4,GPS_20120105_134729
11:43:39 AM,31.398275,-114.528357,0.63,0,186.4,GPS_20120105_134729
11:43:49 AM,31.398242,-114.528365,0.3,0,188.5,GPS_20120105_134729
11:43:59 AM,31.398188,-114.52836,0.27,0,199.5,GPS_20120105_134729
11:44:09 AM,31.398153,-114.528368,0,0,26.3,GPS_20120105_134729
11:44:19 AM,31.398153,-114.528368,0,0,26.3,GPS_20120105_134729
11:44:29 AM,31.398153,-114.528368,0,0,26.3,GPS_20120105_134729
11:44:39 AM,31.398153,-114.528368,0,0,26.3,GPS_20120105_134729
11:44:49 AM,31.398153,-114.528368,0,0,26.3,GPS_20120105_134729
11:44:59 AM,31.398153,-114.528368,0,0,26.3,GPS_20120105_134729
11:45:09 AM,31.398153,-114.528368,0,0,26.3,GPS_20120105_134729
11:45:19 AM,31.398153,-114.528368,0,0,26.3,GPS_20120105_134729
11:45:29 AM,31.398153,-114.528368,0,0,26.3,GPS_20120105_134729
11:45:39 AM,31.398153,-114.528368,0,0,26.3,GPS_20120105_134729
11:45:49 AM,31.398153,-114.528368,0,0,26.3,GPS_20120105_134729
11:45:59 AM,31.398153,-114.528368,0,0,26.3,GPS_20120105_134729
11:46:09 AM,31.397695,-114.528337,0.51,0,153.5,GPS_20120105_134729
11:46:19 AM,31.397665,-114.528323,0.19,0,179,GPS_20120105_134729
11:46:29 AM,31.397623,-114.528303,0,0,157.3,GPS_20120105_134729
11:46:39 AM,31.3976,-114.528308,0.33,0,199.9,GPS_20120105_134729
11:46:49 AM,31.39758,-114.528302,0.27,0,158.4,GPS_20120105_134729
11:46:59 AM,31.397565,-114.528293,0,0,140.4,GPS_20120105_134729
11:47:09 AM,31.397565,-114.528293,0,0,140.4,GPS_20120105_134729
11:47:19 AM,31.397565,-114.528293,0,0,140.4,GPS_20120105_134729
11:47:29 AM,31.397565,-114.528293,0,0,140.4,GPS_20120105_134729
11:47:39 AM,31.397565,-114.528293,0,0,140.4,GPS_20120105_134729
11:47:49 AM,31.397565,-114.528293,0,0,140.4,GPS_20120105_134729
11:47:59 AM,31.397565,-114.528293,0,0,140.4,GPS_20120105_134729
11:48:09 AM,31.397295,-114.52826,1.75,0,209.6,GPS_20120105_134729
11:48:19 AM,31.397127,-114.528462,3.46,0,238.1,GPS_20120105_134729
11:48:29 AM,31.39693,-114.528767,3.73,0,235.5,GPS_20120105_134729
11:48:39 AM,31.396738,-114.529088,4.07,0,239,GPS_20120105_134729
11:48:49 AM,31.396482,-114.529462,4.5,0,231.4,GPS_20120105_134729
11:48:59 AM,31.396245,-114.529857,4.62,0,240.2,GPS_20120105_134729
11:49:09 AM,31.395973,-114.530205,4.24,0,224.3,GPS_20120105_134729
11:49:19 AM,31.395753,-114.53054,3.8,0,239.5,GPS_20120105_134729
11:49:29 AM,31.395548,-114.530905,4.5,0,228.1,GPS_20120105_134729
11:49:39 AM,31.395347,-114.531257,3.99,0,243.9,GPS_20120105_134729
11:49:49 AM,31.395143,-114.531667,4.81,0,232.8,GPS_20120105_134729
11:49:59 AM,31.39491,-114.532048,4.22,0,236,GPS_20120105_134729
11:50:09 AM,31.394685,-114.532443,4.09,0,236.8,GPS_20120105_134729
11:50:19 AM,31.394463,-114.532822,4.57,0,236.5,GPS_20120105_134729
11:50:29 AM,31.394268,-114.533202,4.26,0,230.9,GPS_20120105_134729
11:50:39 AM,31.394037,-114.533548,4.39,0,233.4,GPS_20120105_134729
11:50:49 AM,31.393602,-114.534097,10.38,0,230.4,GPS_20120105_134729
11:50:59 AM,31.39293,-114.535185,14.21,0,237.8,GPS_20120105_134729
11:51:09 AM,31.392382,-114.536495,12.82,0,247.4,GPS_20120105_134729
11:51:19 AM,31.391882,-114.537642,11.66,0,237.4,GPS_20120105_134729
11:51:29 AM,31.391368,-114.538738,11.71,0,242,GPS_20120105_134729
11:51:39 AM,31.390873,-114.539813,11.93,0,243.9,GPS_20120105_134729
11:51:49 AM,31.39041,-114.540952,11.92,0,242.4,GPS_20120105_134729
11:51:59 AM,31.38987,-114.542073,12.42,0,237.2,GPS_20120105_134729
11:52:09 AM,31.389412,-114.543282,12.21,0,249.5,GPS_20120105_134729
11:52:19 AM,31.38896,-114.544442,12.52,0,241.6,GPS_20120105_134729
11:52:29 AM,31.388447,-114.54556,11.87,0,241.2,GPS_20120105_134729
11:52:39 AM,31.387927,-114.54666,11.89,0,242.4,GPS_20120105_134729
11:52:49 AM,31.387697,-114.547878,11.82,0,261.7,GPS_20120105_134729
11:52:59 AM,31.387542,-114.548985,8.27,0,260.9,GPS_20120105_134729
11:53:09 AM,31.387488,-114.5494,2.37,0,250.7,GPS_20120105_134729
11:53:19 AM,31.387398,-114.549535,1.58,0,212.4,GPS_20120105_134729
11:53:29 AM,31.387295,-114.54959,1.34,0,198.6,GPS_20120105_134729
11:53:39 AM,31.387245,-114.54961,0,0,189.6,GPS_20120105_134729
11:53:49 AM,31.387245,-114.54961,0,0,189.6,GPS_20120105_134729
11:53:59 AM,31.387,-114.549573,2,0,186.4,GPS_20120105_134729
11:54:09 AM,31.38685,-114.549532,2.13,0,156.4,GPS_20120105_134729
11:54:19 AM,31.38667,-114.549453,1.63,0,162.2,GPS_20120105_134729
11:54:29 AM,31.386495,-114.54936,1.73,0,154.9,GPS_20120105_134729
11:54:39 AM,31.38633,-114.549287,2.22,0,150.3,GPS_20120105_134729
11:54:49 AM,31.386163,-114.54922,2.63,0,169.9,GPS_20120105_134729
11:54:59 AM,31.38599,-114.549147,1.88,0,140.5,GPS_20120105_134729
11:55:09 AM,31.385817,-114.54906,1.35,0,171.9,GPS_20120105_134729
11:55:19 AM,31.385575,-114.548947,4.52,0,163.7,GPS_20120105_134729
11:55:29 AM,31.385232,-114.548768,5.96,0,148.2,GPS_20120105_134729
11:55:39 AM,31.3848,-114.548622,5.21,0,179.8,GPS_20120105_134729
11:55:49 AM,31.384307,-114.54876,5.81,0,199.3,GPS_20120105_134729
11:55:59 AM,31.38382,-114.548938,5.52,0,200.9,GPS_20120105_134729
11:56:09 AM,31.383317,-114.549162,5.79,0,202.1,GPS_20120105_134729
11:56:19 AM,31.382812,-114.549413,5.27,0,209.5,GPS_20120105_134729
11:56:29 AM,31.382278,-114.549762,7.23,0,209.1,GPS_20120105_134729
11:56:39 AM,31.381697,-114.550042,5.43,0,199,GPS_20120105_134729
11:56:49 AM,31.38127,-114.550208,6.42,0,194.9,GPS_20120105_134729
11:56:59 AM,31.380577,-114.55038,9.28,0,196.4,GPS_20120105_134729
11:57:09 AM,31.379695,-114.550733,11.21,0,200.4,GPS_20120105_134729
11:57:19 AM,31.378735,-114.551178,11.35,0,200.7,GPS_20120105_134729
11:57:29 AM,31.377712,-114.55164,12.6,0,202.1,GPS_20120105_134729
11:57:39 AM,31.376667,-114.55223,13.31,0,206.4,GPS_20120105_134729
11:57:49 AM,31.375622,-114.552875,12.71,0,209.3,GPS_20120105_134729
11:57:59 AM,31.37479,-114.553458,11.02,0,204.6,GPS_20120105_134729
11:58:09 AM,31.373955,-114.553935,10.39,0,211.9,GPS_20120105_134729
11:58:19 AM,31.373098,-114.554522,11.03,0,211.3,GPS_20120105_134729
11:58:29 AM,31.372195,-114.555058,11.46,0,206.7,GPS_20120105_134729
11:58:39 AM,31.371467,-114.555525,5.98,0,196.1,GPS_20120105_134729
11:58:49 AM,31.371243,-114.555497,2.63,0,151,GPS_20120105_134729
11:58:59 AM,31.371015,-114.555347,2.3,0,149.2,GPS_20120105_134729
11:59:09 AM,31.370828,-114.555272,2.2,0,168.3,GPS_20120105_134729
11:59:19 AM,31.370695,-114.555227,1.53,0,162.3,GPS_20120105_134729
11:59:29 AM,31.370587,-114.555193,1.37,0,165.4,GPS_20120105_134729
11:59:39 AM,31.370518,-114.555163,0,0,140.7,GPS_20120105_134729
11:59:49 AM,31.370518,-114.555163,0,0,140.7,GPS_20120105_134729
11:59:59 AM,31.370518,-114.555163,0,0,140.7,GPS_20120105_134729
12:00:09 PM,31.370275,-114.554997,1.15,0,146.8,GPS_20120105_134729
12:00:19 PM,31.370232,-114.554957,0,0,139.5,GPS_20120105_134729
12:00:29 PM,31.370232,-114.554957,0,0,139.5,GPS_20120105_134729
12:00:39 PM,31.370232,-114.554957,0,0,139.5,GPS_20120105_134729
12:00:49 PM,31.370232,-114.554957,0,0,139.5,GPS_20120105_134729
12:00:59 PM,31.370232,-114.554957,0,0,139.5,GPS_20120105_134729
12:01:09 PM,31.370232,-114.554957,0,0,139.5,GPS_20120105_134729
12:01:19 PM,31.370232,-114.554957,0,0,139.5,GPS_20120105_134729
12:01:29 PM,31.370232,-114.554957,0,0,139.5,GPS_20120105_134729
12:01:39 PM,31.370232,-114.554957,0,0,139.5,GPS_20120105_134729
12:01:49 PM,31.370232,-114.554957,0,0,139.5,GPS_20120105_134729
12:01:59 PM,31.370232,-114.554957,0,0,139.5,GPS_20120105_134729
12:02:09 PM,31.370232,-114.554957,0,0,139.5,GPS_20120105_134729
12:02:19 PM,31.370232,-114.554957,0,0,139.5,GPS_20120105_134729
12:02:29 PM,31.369597,-114.554992,1.6,0,219.8,GPS_20120105_134729
12:02:39 PM,31.369432,-114.555167,1.98,0,233.1,GPS_20120105_134729
12:02:49 PM,31.369252,-114.55534,2.87,0,218.9,GPS_20120105_134729
12:02:59 PM,31.369007,-114.555565,3.51,0,210.4,GPS_20120105_134729
12:03:09 PM,31.36877,-114.555795,3.65,0,219.2,GPS_20120105_134729
12:03:19 PM,31.368502,-114.55605,3.91,0,214.4,GPS_20120105_134729
12:03:29 PM,31.368172,-114.55628,4.59,0,204.4,GPS_20120105_134729
12:03:39 PM,31.367825,-114.556455,4.16,0,189.9,GPS_20120105_134729
12:03:49 PM,31.36749,-114.556607,4.29,0,202.5,GPS_20120105_134729
12:03:59 PM,31.367173,-114.556778,4.33,0,204.7,GPS_20120105_134729
12:04:09 PM,31.366837,-114.5569,3.31,0,179.5,GPS_20120105_134729
12:04:19 PM,31.366363,-114.556903,7.26,0,188.3,GPS_20120105_134729
12:04:29 PM,31.365703,-114.556977,6.63,0,179.9,GPS_20120105_134729
12:04:39 PM,31.36518,-114.556933,5.89,0,178,GPS_20120105_134729
12:04:49 PM,31.364605,-114.556943,6.24,0,173.6,GPS_20120105_134729
12:04:59 PM,31.364255,-114.556915,2.76,0,178.3,GPS_20120105_134729
12:05:09 PM,31.36408,-114.55691,1.65,0,179.4,GPS_20120105_134729
12:05:19 PM,31.363875,-114.5569,2.96,0,183.6,GPS_20120105_134729
12:05:29 PM,31.363698,-114.556925,1.51,0,183.6,GPS_20120105_134729
12:05:39 PM,31.363593,-114.556913,0,0,174.5,GPS_20120105_134729
12:05:49 PM,31.363502,-114.556852,2.01,0,128.1,GPS_20120105_134729
12:05:59 PM,31.36339,-114.556678,1.67,0,129.6,GPS_20120105_134729
12:06:09 PM,31.36331,-114.556538,2.19,0,99.4,GPS_20120105_134729
12:06:19 PM,31.363383,-114.556308,2.5,0,45.3,GPS_20120105_134729
12:06:29 PM,31.363583,-114.556143,2.63,0,33.3,GPS_20120105_134729
12:06:39 PM,31.363802,-114.55599,2.69,0,31,GPS_20120105_134729
12:06:49 PM,31.364027,-114.55586,2.62,0,31.9,GPS_20120105_134729
12:06:59 PM,31.364228,-114.555715,2.66,0,29.7,GPS_20120105_134729
12:07:09 PM,31.364447,-114.555597,2.71,0,26.4,GPS_20120105_134729
12:07:19 PM,31.364662,-114.55547,2.85,0,29.4,GPS_20120105_134729
12:07:29 PM,31.364833,-114.55533,2.5,0,39.2,GPS_20120105_134729
12:07:39 PM,31.365063,-114.555182,2.86,0,25,GPS_20120105_134729
12:07:49 PM,31.365277,-114.555067,2.44,0,23.5,GPS_20120105_134729
12:07:59 PM,31.3655,-114.554947,2.9,0,24.5,GPS_20120105_134729
12:08:09 PM,31.36572,-114.554815,2.79,0,26.8,GPS_20120105_134729
12:08:19 PM,31.365957,-114.554698,2.92,0,22.4,GPS_20120105_134729
12:08:29 PM,31.36619,-114.554583,2.69,0,27,GPS_20120105_134729
12:08:39 PM,31.36639,-114.554455,2.75,0,29.1,GPS_20120105_134729
12:08:49 PM,31.366602,-114.554302,2.76,0,27.9,GPS_20120105_134729
12:08:59 PM,31.366822,-114.55417,2.87,0,21,GPS_20120105_134729
12:09:09 PM,31.367045,-114.554045,2.65,0,29.1,GPS_20120105_134729
12:09:19 PM,31.367267,-114.553897,2.58,0,32.5,GPS_20120105_134729
12:09:29 PM,31.367488,-114.553778,2.76,0,23.8,GPS_20120105_134729
12:09:39 PM,31.367723,-114.55366,2.75,0,24.6,GPS_20120105_134729
12:09:49 PM,31.367942,-114.55355,2.84,0,19.5,GPS_20120105_134729
12:09:59 PM,31.368173,-114.553435,2.91,0,25.4,GPS_20120105_134729
12:10:09 PM,31.368382,-114.553302,2.75,0,27.3,GPS_20120105_134729
12:10:19 PM,31.368597,-114.55316,2.75,0,31.3,GPS_20120105_134729
12:10:29 PM,31.368818,-114.553,2.56,0,31.2,GPS_20120105_134729
12:10:39 PM,31.369015,-114.552848,2.8,0,35.8,GPS_20120105_134729
12:10:49 PM,31.369207,-114.552668,2.7,0,61.2,GPS_20120105_134729
12:10:59 PM,31.369033,-114.552387,5.23,0,156.7,GPS_20120105_134729
12:11:09 PM,31.368498,-114.55218,9.28,0,168.3,GPS_20120105_134729
12:11:19 PM,31.367545,-114.552052,10.91,0,176.6,GPS_20120105_134729
12:11:29 PM,31.366557,-114.551887,11.02,0,168.9,GPS_20120105_134729
12:11:39 PM,31.365558,-114.551932,11.47,0,183,GPS_20120105_134729
12:11:49 PM,31.364748,-114.552097,8.45,0,195,GPS_20120105_134729
12:11:59 PM,31.36393,-114.552287,9.81,0,190.6,GPS_20120105_134729
12:12:09 PM,31.363082,-114.552472,7.99,0,192.1,GPS_20120105_134729
12:12:19 PM,31.362515,-114.552565,6.07,0,183.8,GPS_20120105_134729
12:12:29 PM,31.361858,-114.552385,8.23,0,159.9,GPS_20120105_134729
12:12:39 PM,31.361105,-114.552042,9.23,0,160.1,GPS_20120105_134729
12:12:49 PM,31.36028,-114.551703,9.13,0,157.3,GPS_20120105_134729
12:12:59 PM,31.359573,-114.551382,8.21,0,160.1,GPS_20120105_134729
12:13:09 PM,31.358892,-114.551058,7.4,0,158,GPS_20120105_134729
12:13:19 PM,31.358155,-114.550772,9,0,168.3,GPS_20120105_134729
12:13:29 PM,31.357747,-114.55063,2.61,0,161.6,GPS_20120105_134729
12:13:39 PM,31.357582,-114.55052,2.21,0,145.3,GPS_20120105_134729
12:13:49 PM,31.357477,-114.55042,1.43,0,128.1,GPS_20120105_134729
12:13:59 PM,31.357477,-114.550263,2.75,0,47.7,GPS_20120105_134729
12:14:09 PM,31.357658,-114.550308,1.64,0,281.8,GPS_20120105_134729
12:14:19 PM,31.357495,-114.550517,3.24,0,209.8,GPS_20120105_134729
12:14:29 PM,31.357252,-114.550725,2.4,0,207.4,GPS_20120105_134729
12:14:39 PM,31.357078,-114.550848,3.01,0,203.3,GPS_20120105_134729
12:14:49 PM,31.356908,-114.550998,2.42,0,216.4,GPS_20120105_134729
12:14:59 PM,31.35677,-114.551082,1.28,0,219,GPS_20120105_134729
12:15:09 PM,31.356658,-114.551152,1.77,0,209.9,GPS_20120105_134729
12:15:19 PM,31.356483,-114.551272,2.08,0,216,GPS_20120105_134729
12:15:29 PM,31.356303,-114.551408,2.48,0,218.2,GPS_20120105_134729
12:15:39 PM,31.35609,-114.551575,2.72,0,204.9,GPS_20120105_134729
12:15:49 PM,31.355862,-114.551735,2.99,0,209.4,GPS_20120105_134729
12:15:59 PM,31.355653,-114.551882,2.84,0,214,GPS_20120105_134729
12:16:09 PM,31.35544,-114.55207,3.35,0,215.6,GPS_20120105_134729
12:16:19 PM,31.355223,-114.552258,2.76,0,218.5,GPS_20120105_134729
12:16:29 PM,31.355012,-114.55245,3.09,0,219,GPS_20120105_134729
12:16:39 PM,31.35481,-114.55264,3,0,216.3,GPS_20120105_134729
12:16:49 PM,31.354588,-114.552805,3.06,0,209.8,GPS_20120105_134729
12:16:59 PM,31.354367,-114.552973,2.69,0,219.8,GPS_20120105_134729
12:17:09 PM,31.35414,-114.55315,3.32,0,213.1,GPS_20120105_134729
12:17:19 PM,31.353938,-114.553345,3.14,0,214.9,GPS_20120105_134729
12:17:29 PM,31.353728,-114.553508,2.61,0,219.5,GPS_20120105_134729
12:17:39 PM,31.353515,-114.553673,2.43,0,217.6,GPS_20120105_134729
12:17:49 PM,31.3533,-114.553845,3.5,0,213.8,GPS_20120105_134729
12:17:59 PM,31.353082,-114.554015,2.83,0,217.8,GPS_20120105_134729
12:18:09 PM,31.352852,-114.55419,3.61,0,210.2,GPS_20120105_134729
12:18:19 PM,31.352647,-114.554362,2.91,0,210.8,GPS_20120105_134729
12:18:29 PM,31.352442,-114.554543,2.39,0,217.4,GPS_20120105_134729
12:18:39 PM,31.35222,-114.554715,2.84,0,218.3,GPS_20120105_134729
12:18:49 PM,31.352003,-114.554873,3.55,0,210.3,GPS_20120105_134729
12:18:59 PM,31.351783,-114.555043,2.42,0,215.9,GPS_20120105_134729
12:19:09 PM,31.351575,-114.55521,2.77,0,214,GPS_20120105_134729
12:19:19 PM,31.351378,-114.555372,2.57,0,217.8,GPS_20120105_134729
12:19:29 PM,31.351143,-114.555552,3.26,0,209.6,GPS_20120105_134729
12:19:39 PM,31.350918,-114.55573,2.78,0,215.6,GPS_20120105_134729
12:19:49 PM,31.350722,-114.555892,2.87,0,213.1,GPS_20120105_134729
12:19:59 PM,31.350593,-114.556005,1.08,0,224.9,GPS_20120105_134729
12:20:09 PM,31.350555,-114.556022,0,0,190.6,GPS_20120105_134729
12:20:19 PM,31.350555,-114.556022,0,0,190.6,GPS_20120105_134729
12:20:29 PM,31.350555,-114.556022,0,0,190.6,GPS_20120105_134729
12:20:39 PM,31.350555,-114.556022,0,0,190.6,GPS_20120105_134729
12:20:49 PM,31.350555,-114.556022,0,0,190.6,GPS_20120105_134729
12:20:59 PM,31.350555,-114.556022,0,0,190.6,GPS_20120105_134729
12:21:09 PM,31.350555,-114.556022,0,0,190.6,GPS_20120105_134729
12:21:19 PM,31.350555,-114.556022,0,0,190.6,GPS_20120105_134729
12:21:29 PM,31.350555,-114.556022,0,0,190.6,GPS_20120105_134729
12:21:39 PM,31.350555,-114.556022,0,0,190.6,GPS_20120105_134729
12:21:49 PM,31.350555,-114.556022,0,0,190.6,GPS_20120105_134729
12:21:59 PM,31.350555,-114.556022,0,0,190.6,GPS_20120105_134729
12:22:09 PM,31.350555,-114.556022,0,0,190.6,GPS_20120105_134729
12:22:19 PM,31.350555,-114.556022,0,0,190.6,GPS_20120105_134729
12:22:29 PM,31.350555,-114.556022,0,0,190.6,GPS_20120105_134729
12:22:39 PM,31.350555,-114.556022,0,0,190.6,GPS_20120105_134729
12:22:49 PM,31.350555,-114.556022,0,0,190.6,GPS_20120105_134729
12:22:59 PM,31.350555,-114.556022,0,0,190.6,GPS_20120105_134729
12:23:09 PM,31.350555,-114.556022,0,0,190.6,GPS_20120105_134729
12:23:19 PM,31.350555,-114.556022,0,0,190.6,GPS_20120105_134729
12:23:29 PM,31.350555,-114.556022,0,0,190.6,GPS_20120105_134729
12:23:39 PM,31.350555,-114.556022,0,0,190.6,GPS_20120105_134729
12:23:49 PM,31.350555,-114.556022,0,0,190.6,GPS_20120105_134729
12:23:59 PM,31.350555,-114.556022,0,0,190.6,GPS_20120105_134729
12:24:09 PM,31.350555,-114.556022,0,0,190.6,GPS_20120105_134729
12:24:19 PM,31.350555,-114.556022,0,0,190.6,GPS_20120105_134729
12:24:29 PM,31.350555,-114.556022,0,0,190.6,GPS_20120105_134729
12:24:39 PM,31.350555,-114.556022,0,0,190.6,GPS_20120105_134729
12:24:49 PM,31.350555,-114.556022,0,0,190.6,GPS_20120105_134729
12:24:59 PM,31.350555,-114.556022,0,0,190.6,GPS_20120105_134729
12:25:09 PM,31.350555,-114.556022,0,0,190.6,GPS_20120105_134729
12:25:19 PM,31.350555,-114.556022,0,0,190.6,GPS_20120105_134729
12:25:29 PM,31.350555,-114.556022,0,0,190.6,GPS_20120105_134729
12:25:39 PM,31.350555,-114.556022,0,0,190.6,GPS_20120105_134729
12:25:49 PM,31.350555,-114.556022,0,0,190.6,GPS_20120105_134729
12:25:59 PM,31.350555,-114.556022,0,0,190.6,GPS_20120105_134729
12:26:09 PM,31.350555,-114.556022,0,0,190.6,GPS_20120105_134729
12:26:19 PM,31.350555,-114.556022,0,0,190.6,GPS_20120105_134729
12:26:29 PM,31.350555,-114.556022,0,0,190.6,GPS_20120105_134729
12:26:39 PM,31.349002,-114.555338,0.51,0,142.8,GPS_20120105_134729
12:26:49 PM,31.348968,-114.55531,0.88,0,153.9,GPS_20120105_134729
12:26:59 PM,31.348933,-114.555277,0.49,0,163.4,GPS_20120105_134729
12:27:09 PM,31.348902,-114.555267,0,0,170.3,GPS_20120105_134729
12:27:19 PM,31.348902,-114.555267,0,0,170.3,GPS_20120105_134729
12:27:29 PM,31.348818,-114.555233,0.51,0,154.6,GPS_20120105_134729
12:27:39 PM,31.348797,-114.555212,0.52,0,147.1,GPS_20120105_134729
12:27:49 PM,31.348777,-114.5552,0,0,148.4,GPS_20120105_134729
12:27:59 PM,31.348715,-114.555158,0.4,0,152.7,GPS_20120105_134729
12:28:09 PM,31.348675,-114.555125,0.38,0,136,GPS_20120105_134729
12:28:19 PM,31.348633,-114.555097,0.3,0,129.2,GPS_20120105_134729
12:28:29 PM,31.348593,-114.55507,0.25,0,97.7,GPS_20120105_134729
12:28:39 PM,31.348558,-114.555053,0.39,0,143.2,GPS_20120105_134729
12:28:49 PM,31.348518,-114.55503,0.6,0,144.3,GPS_20120105_134729
12:28:59 PM,31.348487,-114.555003,0.56,0,138.6,GPS_20120105_134729
12:29:09 PM,31.348447,-114.554982,0.3,0,152.4,GPS_20120105_134729
12:29:19 PM,31.348408,-114.554958,0.47,0,133.5,GPS_20120105_134729
12:29:29 PM,31.348377,-114.554937,0.62,0,150.3,GPS_20120105_134729
12:29:39 PM,31.348335,-114.554912,0.59,0,128.1,GPS_20120105_134729
12:29:49 PM,31.3483,-114.55489,0.33,0,152.8,GPS_20120105_134729
12:29:59 PM,31.348277,-114.55488,0.48,0,160.3,GPS_20120105_134729
12:30:09 PM,31.348245,-114.554873,0,0,120.2,GPS_20120105_134729
12:30:19 PM,31.348245,-114.554873,0,0,120.2,GPS_20120105_134729
12:30:29 PM,31.348245,-114.554873,0,0,120.2,GPS_20120105_134729
12:30:39 PM,31.348245,-114.554873,0,0,120.2,GPS_20120105_134729
12:30:49 PM,31.348245,-114.554873,0,0,120.2,GPS_20120105_134729
12:30:59 PM,31.348048,-114.554747,0.28,0,146.1,GPS_20120105_134729
12:31:09 PM,31.348015,-114.55474,0.52,0,152.4,GPS_20120105_134729
12:31:19 PM,31.347982,-114.554733,0.4,0,149.1,GPS_20120105_134729
12:31:29 PM,31.347945,-114.554725,0.58,0,162.7,GPS_20120105_134729
12:31:39 PM,31.347905,-114.554697,0.49,0,151,GPS_20120105_134729
12:31:49 PM,31.347862,-114.554682,0.59,0,159.2,GPS_20120105_134729
12:31:59 PM,31.347825,-114.554658,0.49,0,151.3,GPS_20120105_134729
12:32:09 PM,31.347792,-114.554635,0.44,0,129.3,GPS_20120105_134729
12:32:19 PM,31.347752,-114.554608,0.4,0,158.4,GPS_20120105_134729
12:32:29 PM,31.347715,-114.554583,0.57,0,147.5,GPS_20120105_134729
12:32:39 PM,31.347668,-114.55455,0.69,0,132,GPS_20120105_134729
12:32:49 PM,31.34763,-114.554443,2.52,0,80.3,GPS_20120105_134729
12:32:59 PM,31.34802,-114.554418,5.93,0,342.2,GPS_20120105_134729
12:33:09 PM,31.348633,-114.554615,7.16,0,348.2,GPS_20120105_134729
12:33:19 PM,31.349285,-114.554748,7.54,0,343.2,GPS_20120105_134729
12:33:29 PM,31.349877,-114.55497,6.74,0,341,GPS_20120105_134729
12:33:39 PM,31.350408,-114.55524,6.52,0,335.2,GPS_20120105_134729
12:33:49 PM,31.350983,-114.555505,6.96,0,340.6,GPS_20120105_134729
12:33:59 PM,31.351567,-114.555743,6.54,0,340.4,GPS_20120105_134729
12:34:09 PM,31.352113,-114.555975,6.2,0,344.5,GPS_20120105_134729
12:34:19 PM,31.352365,-114.556032,1.84,0,349.1,GPS_20120105_134729
12:34:29 PM,31.352467,-114.556068,0.47,0,356.4,GPS_20120105_134729
12:34:39 PM,31.352777,-114.556123,4.97,0,348.6,GPS_20120105_134729
12:34:49 PM,31.35323,-114.556285,5.48,0,340.8,GPS_20120105_134729
12:34:59 PM,31.35369,-114.556513,5.4,0,336,GPS_20120105_134729
12:35:09 PM,31.354175,-114.556723,5.8,0,342.1,GPS_20120105_134729
12:35:19 PM,31.354693,-114.556852,5.69,0,350.7,GPS_20120105_134729
12:35:29 PM,31.355182,-114.556947,5.38,0,348.3,GPS_20120105_134729
12:35:39 PM,31.355665,-114.556995,5.29,0,355.1,GPS_20120105_134729
12:35:49 PM,31.356128,-114.557155,5.42,0,339,GPS_20120105_134729
12:35:59 PM,31.356553,-114.557288,5.12,0,343.8,GPS_20120105_134729
12:36:09 PM,31.357003,-114.55753,4.55,0,335.1,GPS_20120105_134729
12:36:19 PM,31.357382,-114.557658,5.38,0,343.9,GPS_20120105_134729
12:36:29 PM,31.357748,-114.55779,4.41,0,334.3,GPS_20120105_134729
12:36:39 PM,31.358093,-114.558017,4.05,0,325.9,GPS_20120105_134729
12:36:49 PM,31.3584,-114.558163,3.43,0,348.3,GPS_20120105_134729
12:36:59 PM,31.35872,-114.558215,3.11,0,350.1,GPS_20120105_134729
12:37:09 PM,31.359113,-114.558295,5.03,0,353.9,GPS_20120105_134729
12:37:19 PM,31.3595,-114.558337,2.02,0,4,GPS_20120105_134729
12:37:29 PM,31.359598,-114.558297,0.62,0,58.2,GPS_20120105_134729
12:37:39 PM,31.359613,-114.558258,0.32,0,97.8,GPS_20120105_134729
12:37:49 PM,31.359602,-114.558232,0.49,0,131.2,GPS_20120105_134729
12:37:59 PM,31.359565,-114.55822,0.53,0,158,GPS_20120105_134729
12:38:09 PM,31.359545,-114.558213,0.24,0,145.9,GPS_20120105_134729
12:38:19 PM,31.359498,-114.558178,0.66,0,159.5,GPS_20120105_134729
12:38:29 PM,31.359475,-114.558158,0.2,0,160.6,GPS_20120105_134729
12:38:39 PM,31.359428,-114.55814,0.72,0,162.6,GPS_20120105_134729
12:38:49 PM,31.359385,-114.558115,0.58,0,144.5,GPS_20120105_134729
12:38:59 PM,31.359342,-114.558085,0.27,0,132,GPS_20120105_134729
12:39:09 PM,31.359302,-114.558065,0.29,0,138.9,GPS_20120105_134729
12:39:19 PM,31.359267,-114.558047,0.47,0,140.6,GPS_20120105_134729
